filename,height,width,x,y
gs://fish_bucket/input/train/BET/img_07321.jpg,228,298,380,425
gs://fish_bucket/input/train/BET/img_07311.jpg,189,337,283,166
gs://fish_bucket/input/train/BET/img_07164.jpg,306,262,816,258
gs://fish_bucket/input/train/BET/img_07059.jpg,185,106,196,271
gs://fish_bucket/input/train/BET/img_07015.jpg,445,182,220,168
gs://fish_bucket/input/train/BET/img_07007.jpg,108,348,516,147
gs://fish_bucket/input/train/BET/img_06997.jpg,191,73,542,330
gs://fish_bucket/input/train/BET/img_06983.jpg,172,171,585,466
gs://fish_bucket/input/train/BET/img_06867.jpg,89,205,407,436
gs://fish_bucket/input/train/BET/img_06862.jpg,144,371,712,396
gs://fish_bucket/input/train/BET/img_06827.jpg,235,152,142,300
gs://fish_bucket/input/train/BET/img_06825.jpg,316,223,775,117
gs://fish_bucket/input/train/BET/img_06777.jpg,237,512,503,27
gs://fish_bucket/input/train/BET/img_06776.jpg,217,319,445,458
gs://fish_bucket/input/train/BET/img_06772.jpg,300,259,816,248
gs://fish_bucket/input/train/BET/img_06636.jpg,90,295,821,302
gs://fish_bucket/input/train/BET/img_06623.jpg,90,165,363,393
gs://fish_bucket/input/train/BET/img_06613.jpg,136,261,773,101
gs://fish_bucket/input/train/BET/img_06575.jpg,156,290,518,262
gs://fish_bucket/input/train/BET/img_06542.jpg,136,376,640,185
gs://fish_bucket/input/train/BET/img_06532.jpg,88,188,330,414
gs://fish_bucket/input/train/BET/img_06453.jpg,212,149,133,196
gs://fish_bucket/input/train/BET/img_06384.jpg,258,198,818,299
gs://fish_bucket/input/train/BET/img_06287.jpg,122,78,617,400
gs://fish_bucket/input/train/BET/img_06277.jpg,128,406,545,178
gs://fish_bucket/input/train/BET/img_06035.jpg,105,118,393,404
gs://fish_bucket/input/train/BET/img_05986.jpg,468,223,242,238
gs://fish_bucket/input/train/BET/img_05974.jpg,172,341,282,165
gs://fish_bucket/input/train/BET/img_05874.jpg,158,280,826,162
gs://fish_bucket/input/train/BET/img_05858.jpg,236,318,468,462
gs://fish_bucket/input/train/BET/img_05848.jpg,298,231,815,263
gs://fish_bucket/input/train/BET/img_05841.jpg,303,223,818,256
gs://fish_bucket/input/train/BET/img_05797.jpg,194,67,547,339
gs://fish_bucket/input/train/BET/img_05796.jpg,147,101,290,95
gs://fish_bucket/input/train/BET/img_05784.jpg,155,120,266,113
gs://fish_bucket/input/train/BET/img_05748.jpg,301,237,816,260
gs://fish_bucket/input/train/BET/img_05736.jpg,184,333,735,133
gs://fish_bucket/input/train/BET/img_05728.jpg,148,289,518,268
gs://fish_bucket/input/train/BET/img_05658.jpg,257,326,617,523
gs://fish_bucket/input/train/BET/img_05616.jpg,222,256,514,461
gs://fish_bucket/input/train/BET/img_05561.jpg,145,403,493,181
gs://fish_bucket/input/train/BET/img_05450.jpg,155,139,645,389
gs://fish_bucket/input/train/BET/img_05431.jpg,167,322,297,168
gs://fish_bucket/input/train/BET/img_05402.jpg,170,321,297,166
gs://fish_bucket/input/train/BET/img_05369.jpg,172,199,0,304
gs://fish_bucket/input/train/BET/img_05351.jpg,165,412,504,192
gs://fish_bucket/input/train/BET/img_05346.jpg,211,121,530,392
gs://fish_bucket/input/train/BET/img_05344.jpg,80,184,329,426
gs://fish_bucket/input/train/BET/img_05314.jpg,306,247,817,257
gs://fish_bucket/input/train/BET/img_05262.jpg,239,514,501,25
gs://fish_bucket/input/train/BET/img_05255.jpg,88,167,360,400
gs://fish_bucket/input/train/BET/img_05252.jpg,435,180,211,235
gs://fish_bucket/input/train/BET/img_05240.jpg,286,267,810,246
gs://fish_bucket/input/train/BET/img_05194.jpg,157,343,446,630
gs://fish_bucket/input/train/BET/img_05164.jpg,220,338,635,130
gs://fish_bucket/input/train/BET/img_05110.jpg,174,334,287,169
gs://fish_bucket/input/train/BET/img_05069.jpg,225,357,604,121
gs://fish_bucket/input/train/BET/img_05065.jpg,181,316,291,166
gs://fish_bucket/input/train/BET/img_04989.jpg,141,88,311,59
gs://fish_bucket/input/train/BET/img_04972.jpg,185,76,541,336
gs://fish_bucket/input/train/BET/img_04938.jpg,174,338,282,169
gs://fish_bucket/input/train/BET/img_04931.jpg,216,146,134,193
gs://fish_bucket/input/train/BET/img_04914.jpg,124,271,773,109
gs://fish_bucket/input/train/BET/img_04891.jpg,86,206,419,428
gs://fish_bucket/input/train/BET/img_04853.jpg,90,177,354,395
gs://fish_bucket/input/train/BET/img_04815.jpg,199,337,739,112
gs://fish_bucket/input/train/BET/img_04744.jpg,167,322,780,169
gs://fish_bucket/input/train/BET/img_04732.jpg,190,72,545,335
gs://fish_bucket/input/train/BET/img_04718.jpg,470,222,268,303
gs://fish_bucket/input/train/BET/img_04672.jpg,232,285,360,411
gs://fish_bucket/input/train/BET/img_04670.jpg,179,173,584,463
gs://fish_bucket/input/train/BET/img_04619.jpg,191,376,196,218
gs://fish_bucket/input/train/BET/img_04568.jpg,165,287,518,256
gs://fish_bucket/input/train/BET/img_04557.jpg,119,296,521,144
gs://fish_bucket/input/train/BET/img_04464.jpg,82,173,372,388
gs://fish_bucket/input/train/BET/img_04463.jpg,171,168,586,467
gs://fish_bucket/input/train/BET/img_04327.jpg,306,248,815,255
gs://fish_bucket/input/train/BET/img_04304.jpg,173,320,294,169
gs://fish_bucket/input/train/BET/img_04289.jpg,478,212,264,279
gs://fish_bucket/input/train/BET/img_04227.jpg,130,314,647,655
gs://fish_bucket/input/train/BET/img_04185.jpg,268,305,640,519
gs://fish_bucket/input/train/BET/img_04179.jpg,191,332,286,163
gs://fish_bucket/input/train/BET/img_04158.jpg,194,385,224,219
gs://fish_bucket/input/train/BET/img_04048.jpg,189,327,289,165
gs://fish_bucket/input/train/BET/img_04042.jpg,85,204,392,439
gs://fish_bucket/input/train/BET/img_04039.jpg,187,323,735,126
gs://fish_bucket/input/train/BET/img_04033.jpg,147,291,520,268
gs://fish_bucket/input/train/BET/img_04028.jpg,225,270,353,408
gs://fish_bucket/input/train/BET/img_04022.jpg,206,317,740,111
gs://fish_bucket/input/train/BET/img_03918.jpg,162,418,462,175
gs://fish_bucket/input/train/BET/img_03881.jpg,209,135,535,396
gs://fish_bucket/input/train/BET/img_03846.jpg,116,319,273,297
gs://fish_bucket/input/train/BET/img_03833.jpg,264,311,634,521
gs://fish_bucket/input/train/BET/img_03817.jpg,214,302,394,435
gs://fish_bucket/input/train/BET/img_03813.jpg,89,196,888,124
gs://fish_bucket/input/train/BET/img_03759.jpg,305,223,818,259
gs://fish_bucket/input/train/BET/img_03723.jpg,190,71,545,333
gs://fish_bucket/input/train/BET/img_03708.jpg,206,364,656,152
gs://fish_bucket/input/train/BET/img_03647.jpg,84,169,379,384
gs://fish_bucket/input/train/BET/img_03565.jpg,204,112,536,397
gs://fish_bucket/input/train/BET/img_03453.jpg,188,78,540,334
gs://fish_bucket/input/train/BET/img_03371.jpg,188,77,541,336
gs://fish_bucket/input/train/BET/img_03366.jpg,146,368,672,177
gs://fish_bucket/input/train/BET/img_03347.jpg,191,460,382,218
gs://fish_bucket/input/train/BET/img_03315.jpg,289,490,553,460
gs://fish_bucket/input/train/BET/img_03287.jpg,173,168,587,466
gs://fish_bucket/input/train/BET/img_03184.jpg,182,443,273,237
gs://fish_bucket/input/train/BET/img_03051.jpg,152,293,516,265
gs://fish_bucket/input/train/BET/img_02981.jpg,179,412,582,343
gs://fish_bucket/input/train/BET/img_02969.jpg,216,149,135,196
gs://fish_bucket/input/train/BET/img_02967.jpg,190,323,295,165
gs://fish_bucket/input/train/BET/img_02840.jpg,191,313,300,167
gs://fish_bucket/input/train/BET/img_02818.jpg,304,268,817,256
gs://fish_bucket/input/train/BET/img_02757.jpg,459,205,227,223
gs://fish_bucket/input/train/BET/img_02742.jpg,141,250,331,215
gs://fish_bucket/input/train/BET/img_02736.jpg,191,470,529,181
gs://fish_bucket/input/train/BET/img_02696.jpg,153,396,559,192
gs://fish_bucket/input/train/BET/img_02647.jpg,89,192,328,414
gs://fish_bucket/input/train/BET/img_02554.jpg,182,116,199,266
gs://fish_bucket/input/train/BET/img_02553.jpg,148,289,520,264
gs://fish_bucket/input/train/BET/img_02498.jpg,106,308,516,168
gs://fish_bucket/input/train/BET/img_02358.jpg,243,376,372,309
gs://fish_bucket/input/train/BET/img_02343.jpg,201,407,237,218
gs://fish_bucket/input/train/BET/img_02206.jpg,177,328,286,165
gs://fish_bucket/input/train/BET/img_02196.jpg,236,524,498,27
gs://fish_bucket/input/train/BET/img_02195.jpg,366,172,293,395
gs://fish_bucket/input/train/BET/img_02168.jpg,207,114,532,397
gs://fish_bucket/input/train/BET/img_02139.jpg,239,179,122,304
gs://fish_bucket/input/train/BET/img_02138.jpg,182,174,591,461
gs://fish_bucket/input/train/BET/img_02128.jpg,79,199,273,412
gs://fish_bucket/input/train/BET/img_02115.jpg,285,207,791,120
gs://fish_bucket/input/train/BET/img_02103.jpg,189,441,256,229
gs://fish_bucket/input/train/BET/img_02097.jpg,237,180,115,305
gs://fish_bucket/input/train/BET/img_02016.jpg,184,74,546,334
gs://fish_bucket/input/train/BET/img_02007.jpg,161,351,635,93
gs://fish_bucket/input/train/BET/img_01943.jpg,208,136,532,393
gs://fish_bucket/input/train/BET/img_01933.jpg,297,223,816,264
gs://fish_bucket/input/train/BET/img_01915.jpg,176,479,502,250
gs://fish_bucket/input/train/BET/img_01912.jpg,240,179,122,298
gs://fish_bucket/input/train/BET/img_01905.jpg,166,411,103,339
gs://fish_bucket/input/train/BET/img_01725.jpg,292,198,818,269
gs://fish_bucket/input/train/BET/img_01707.jpg,260,298,639,525
gs://fish_bucket/input/train/BET/img_01696.jpg,166,328,781,172
gs://fish_bucket/input/train/BET/img_01668.jpg,188,103,192,284
gs://fish_bucket/input/train/BET/img_01481.jpg,189,239,536,474
gs://fish_bucket/input/train/BET/img_01477.jpg,94,176,371,384
gs://fish_bucket/input/train/BET/img_01450.jpg,264,304,637,519
gs://fish_bucket/input/train/BET/img_01440.jpg,432,162,327,349
gs://fish_bucket/input/train/BET/img_01351.jpg,220,153,131,190
gs://fish_bucket/input/train/BET/img_01350.jpg,310,267,817,244
gs://fish_bucket/input/train/BET/img_01343.jpg,445,171,228,188
gs://fish_bucket/input/train/BET/img_01299.jpg,209,411,215,343
gs://fish_bucket/input/train/BET/img_01264.jpg,91,167,358,402
gs://fish_bucket/input/train/BET/img_01234.jpg,193,325,291,167
gs://fish_bucket/input/train/BET/img_01218.jpg,184,331,291,166
gs://fish_bucket/input/train/BET/img_01215.jpg,97,259,801,104
gs://fish_bucket/input/train/BET/img_01194.jpg,238,158,130,301
gs://fish_bucket/input/train/BET/img_01166.jpg,378,237,258,404
gs://fish_bucket/input/train/BET/img_01118.jpg,275,177,574,1
gs://fish_bucket/input/train/BET/img_01003.jpg,453,197,212,227
gs://fish_bucket/input/train/BET/img_01002.jpg,216,143,138,195
gs://fish_bucket/input/train/BET/img_00923.jpg,417,167,217,262
gs://fish_bucket/input/train/BET/img_00888.jpg,187,120,203,238
gs://fish_bucket/input/train/BET/img_00883.jpg,84,198,245,401
gs://fish_bucket/input/train/BET/img_00774.jpg,408,168,322,375
gs://fish_bucket/input/train/BET/img_00771.jpg,156,140,245,129
gs://fish_bucket/input/train/BET/img_00732.jpg,370,190,297,389
gs://fish_bucket/input/train/BET/img_00630.jpg,220,149,135,193
gs://fish_bucket/input/train/BET/img_00601.jpg,214,342,361,573
gs://fish_bucket/input/train/BET/img_00583.jpg,423,169,216,247
gs://fish_bucket/input/train/BET/img_00542.jpg,268,289,181,223
gs://fish_bucket/input/train/BET/img_00537.jpg,179,375,740,125
gs://fish_bucket/input/train/BET/img_00531.jpg,262,300,642,522
gs://fish_bucket/input/train/BET/img_00491.jpg,189,320,735,129
gs://fish_bucket/input/train/BET/img_00443.jpg,231,168,125,313
gs://fish_bucket/input/train/BET/img_00441.jpg,245,326,585,499
gs://fish_bucket/input/train/BET/img_00435.jpg,161,255,312,251
gs://fish_bucket/input/train/BET/img_00379.jpg,0,0,0,0
gs://fish_bucket/input/train/BET/img_00363.jpg,176,345,595,90
gs://fish_bucket/input/train/BET/img_00329.jpg,144,108,297,77
gs://fish_bucket/input/train/BET/img_00321.jpg,169,198,2,304
gs://fish_bucket/input/train/BET/img_00259.jpg,181,431,513,172
gs://fish_bucket/input/train/BET/img_00231.jpg,437,246,298,387
gs://fish_bucket/input/train/BET/img_00225.jpg,187,301,294,162
gs://fish_bucket/input/train/BET/img_00158.jpg,218,145,138,193
gs://fish_bucket/input/train/BET/img_00107.jpg,304,280,812,248
gs://fish_bucket/input/train/DOL/img_07898.jpg,73,238,382,423
gs://fish_bucket/input/train/DOL/img_07728.jpg,204,283,427,424
gs://fish_bucket/input/train/DOL/img_07693.jpg,66,210,413,418
gs://fish_bucket/input/train/DOL/img_07643.jpg,153,63,716,300
gs://fish_bucket/input/train/DOL/img_07557.jpg,69,219,246,446
gs://fish_bucket/input/train/DOL/img_07302.jpg,102,135,225,277
gs://fish_bucket/input/train/DOL/img_07265.jpg,91,406,74,782
gs://fish_bucket/input/train/DOL/img_07212.jpg,169,169,1112,108
gs://fish_bucket/input/train/DOL/img_06952.jpg,66,242,335,414
gs://fish_bucket/input/train/DOL/img_06773.jpg,0,0,0,0
gs://fish_bucket/input/train/DOL/img_06768.jpg,95,232,390,413
gs://fish_bucket/input/train/DOL/img_06671.jpg,84,232,390,411
gs://fish_bucket/input/train/DOL/img_06644.jpg,80,242,356,417
gs://fish_bucket/input/train/DOL/img_06579.jpg,112,235,379,396
gs://fish_bucket/input/train/DOL/img_06442.jpg,97,225,311,411
gs://fish_bucket/input/train/DOL/img_06334.jpg,135,145,434,389
gs://fish_bucket/input/train/DOL/img_06299.jpg,177,198,444,542
gs://fish_bucket/input/train/DOL/img_06297.jpg,108,218,404,396
gs://fish_bucket/input/train/DOL/img_06284.jpg,145,362,204,335
gs://fish_bucket/input/train/DOL/img_06244.jpg,98,229,311,411
gs://fish_bucket/input/train/DOL/img_06209.jpg,60,194,338,415
gs://fish_bucket/input/train/DOL/img_06204.jpg,217,76,720,236
gs://fish_bucket/input/train/DOL/img_06117.jpg,97,88,695,276
gs://fish_bucket/input/train/DOL/img_06012.jpg,131,331,207,353
gs://fish_bucket/input/train/DOL/img_05971.jpg,102,224,397,404
gs://fish_bucket/input/train/DOL/img_05934.jpg,205,128,700,256
gs://fish_bucket/input/train/DOL/img_05923.jpg,104,225,321,411
gs://fish_bucket/input/train/DOL/img_05894.jpg,163,380,234,289
gs://fish_bucket/input/train/DOL/img_05782.jpg,83,243,365,417
gs://fish_bucket/input/train/DOL/img_05635.jpg,117,232,372,397
gs://fish_bucket/input/train/DOL/img_05571.jpg,128,304,423,403
gs://fish_bucket/input/train/DOL/img_05557.jpg,90,81,700,286
gs://fish_bucket/input/train/DOL/img_05521.jpg,139,428,227,313
gs://fish_bucket/input/train/DOL/img_05485.jpg,86,210,410,410
gs://fish_bucket/input/train/DOL/img_05462.jpg,98,224,289,410
gs://fish_bucket/input/train/DOL/img_05446.jpg,241,448,483,578
gs://fish_bucket/input/train/DOL/img_05444.jpg,0,0,0,0
gs://fish_bucket/input/train/DOL/img_05420.jpg,173,227,579,494
gs://fish_bucket/input/train/DOL/img_05367.jpg,93,84,699,280
gs://fish_bucket/input/train/DOL/img_05294.jpg,81,211,341,404
gs://fish_bucket/input/train/DOL/img_05165.jpg,128,219,179,348
gs://fish_bucket/input/train/DOL/img_05054.jpg,94,217,407,406
gs://fish_bucket/input/train/DOL/img_04927.jpg,141,126,286,279
gs://fish_bucket/input/train/DOL/img_04824.jpg,167,93,717,279
gs://fish_bucket/input/train/DOL/img_04760.jpg,80,210,259,445
gs://fish_bucket/input/train/DOL/img_04743.jpg,102,235,459,437
gs://fish_bucket/input/train/DOL/img_04676.jpg,169,227,555,479
gs://fish_bucket/input/train/DOL/img_04614.jpg,108,243,380,403
gs://fish_bucket/input/train/DOL/img_04385.jpg,112,435,224,336
gs://fish_bucket/input/train/DOL/img_04363.jpg,155,160,344,418
gs://fish_bucket/input/train/DOL/img_04314.jpg,164,101,410,417
gs://fish_bucket/input/train/DOL/img_04283.jpg,125,418,204,346
gs://fish_bucket/input/train/DOL/img_03997.jpg,69,200,246,446
gs://fish_bucket/input/train/DOL/img_03922.jpg,69,227,397,425
gs://fish_bucket/input/train/DOL/img_03843.jpg,227,181,442,396
gs://fish_bucket/input/train/DOL/img_03727.jpg,77,238,379,423
gs://fish_bucket/input/train/DOL/img_03689.jpg,184,143,397,313
gs://fish_bucket/input/train/DOL/img_03546.jpg,84,232,310,417
gs://fish_bucket/input/train/DOL/img_03409.jpg,211,138,359,313
gs://fish_bucket/input/train/DOL/img_03296.jpg,100,219,359,415
gs://fish_bucket/input/train/DOL/img_03259.jpg,183,272,217,324
gs://fish_bucket/input/train/DOL/img_02953.jpg,104,245,177,345
gs://fish_bucket/input/train/DOL/img_02937.jpg,239,146,376,303
gs://fish_bucket/input/train/DOL/img_02936.jpg,133,228,172,329
gs://fish_bucket/input/train/DOL/img_02926.jpg,66,219,406,418
gs://fish_bucket/input/train/DOL/img_02910.jpg,136,277,217,317
gs://fish_bucket/input/train/DOL/img_02798.jpg,148,180,455,579
gs://fish_bucket/input/train/DOL/img_02772.jpg,126,242,160,317
gs://fish_bucket/input/train/DOL/img_02752.jpg,101,224,317,413
gs://fish_bucket/input/train/DOL/img_02654.jpg,198,131,786,772
gs://fish_bucket/input/train/DOL/img_02599.jpg,197,298,423,415
gs://fish_bucket/input/train/DOL/img_02529.jpg,249,145,372,305
gs://fish_bucket/input/train/DOL/img_02475.jpg,95,318,369,455
gs://fish_bucket/input/train/DOL/img_02474.jpg,121,274,167,298
gs://fish_bucket/input/train/DOL/img_02440.jpg,98,101,205,365
gs://fish_bucket/input/train/DOL/img_02432.jpg,108,227,463,434
gs://fish_bucket/input/train/DOL/img_02378.jpg,131,369,183,303
gs://fish_bucket/input/train/DOL/img_02341.jpg,169,215,243,313
gs://fish_bucket/input/train/DOL/img_02333.jpg,201,231,544,437
gs://fish_bucket/input/train/DOL/img_02267.jpg,87,210,414,407
gs://fish_bucket/input/train/DOL/img_02210.jpg,84,243,358,414
gs://fish_bucket/input/train/DOL/img_02100.jpg,97,84,703,273
gs://fish_bucket/input/train/DOL/img_01850.jpg,136,352,181,320
gs://fish_bucket/input/train/DOL/img_01844.jpg,159,304,248,284
gs://fish_bucket/input/train/DOL/img_01812.jpg,174,71,720,276
gs://fish_bucket/input/train/DOL/img_01776.jpg,149,294,205,358
gs://fish_bucket/input/train/DOL/img_01757.jpg,102,95,700,269
gs://fish_bucket/input/train/DOL/img_01628.jpg,133,198,439,556
gs://fish_bucket/input/train/DOL/img_01615.jpg,197,166,276,287
gs://fish_bucket/input/train/DOL/img_01608.jpg,66,238,387,427
gs://fish_bucket/input/train/DOL/img_01596.jpg,108,235,461,435
gs://fish_bucket/input/train/DOL/img_01531.jpg,208,339,243,297
gs://fish_bucket/input/train/DOL/img_01474.jpg,122,214,425,565
gs://fish_bucket/input/train/DOL/img_01471.jpg,219,256,589,500
gs://fish_bucket/input/train/DOL/img_01470.jpg,265,119,820,604
gs://fish_bucket/input/train/DOL/img_01397.jpg,255,462,493,559
gs://fish_bucket/input/train/DOL/img_01360.jpg,100,221,458,437
gs://fish_bucket/input/train/DOL/img_01311.jpg,172,95,695,291
gs://fish_bucket/input/train/DOL/img_01232.jpg,78,245,369,418
gs://fish_bucket/input/train/DOL/img_01185.jpg,78,235,331,420
gs://fish_bucket/input/train/DOL/img_01153.jpg,200,155,331,311
gs://fish_bucket/input/train/DOL/img_01055.jpg,191,249,445,400
gs://fish_bucket/input/train/DOL/img_01042.jpg,94,215,310,407
gs://fish_bucket/input/train/DOL/img_00983.jpg,108,258,177,313
gs://fish_bucket/input/train/DOL/img_00951.jpg,249,100,424,424
gs://fish_bucket/input/train/DOL/img_00918.jpg,153,329,231,294
gs://fish_bucket/input/train/DOL/img_00770.jpg,52,143,247,448
gs://fish_bucket/input/train/DOL/img_00734.jpg,72,206,417,418
gs://fish_bucket/input/train/DOL/img_00733.jpg,76,242,347,418
gs://fish_bucket/input/train/DOL/img_00689.jpg,152,261,232,282
gs://fish_bucket/input/train/DOL/img_00678.jpg,92,241,289,412
gs://fish_bucket/input/train/DOL/img_00644.jpg,105,199,435,576
gs://fish_bucket/input/train/DOL/img_00565.jpg,192,220,337,387
gs://fish_bucket/input/train/DOL/img_00352.jpg,202,166,286,282
gs://fish_bucket/input/train/DOL/img_00348.jpg,108,336,163,334
gs://fish_bucket/input/train/DOL/img_00325.jpg,93,219,412,406
gs://fish_bucket/input/train/DOL/img_00165.jpg,127,104,689,325
gs://fish_bucket/input/train/LAG/img_07919.jpg,308,398,591,171
gs://fish_bucket/input/train/LAG/img_07830.jpg,141,182,682,353
gs://fish_bucket/input/train/LAG/img_07817.jpg,81,140,918,342
gs://fish_bucket/input/train/LAG/img_07774.jpg,386,449,529,122
gs://fish_bucket/input/train/LAG/img_07334.jpg,147,173,690,352
gs://fish_bucket/input/train/LAG/img_07269.jpg,313,383,605,167
gs://fish_bucket/input/train/LAG/img_07176.jpg,314,378,607,170
gs://fish_bucket/input/train/LAG/img_07142.jpg,316,385,604,168
gs://fish_bucket/input/train/LAG/img_07087.jpg,285,370,654,197
gs://fish_bucket/input/train/LAG/img_07010.jpg,380,450,525,120
gs://fish_bucket/input/train/LAG/img_06876.jpg,145,164,685,354
gs://fish_bucket/input/train/LAG/img_06713.jpg,281,353,656,206
gs://fish_bucket/input/train/LAG/img_06536.jpg,367,446,528,140
gs://fish_bucket/input/train/LAG/img_06257.jpg,105,153,830,344
gs://fish_bucket/input/train/LAG/img_06224.jpg,315,396,598,170
gs://fish_bucket/input/train/LAG/img_06223.jpg,311,389,604,168
gs://fish_bucket/input/train/LAG/img_06129.jpg,110,179,706,321
gs://fish_bucket/input/train/LAG/img_05966.jpg,380,451,526,125
gs://fish_bucket/input/train/LAG/img_05945.jpg,166,231,540,291
gs://fish_bucket/input/train/LAG/img_05939.jpg,110,144,837,346
gs://fish_bucket/input/train/LAG/img_05449.jpg,145,170,686,353
gs://fish_bucket/input/train/LAG/img_05386.jpg,392,366,707,55
gs://fish_bucket/input/train/LAG/img_05123.jpg,163,160,837,299
gs://fish_bucket/input/train/LAG/img_05081.jpg,301,382,610,187
gs://fish_bucket/input/train/LAG/img_05005.jpg,287,358,654,198
gs://fish_bucket/input/train/LAG/img_04958.jpg,150,103,689,348
gs://fish_bucket/input/train/LAG/img_04953.jpg,391,366,704,55
gs://fish_bucket/input/train/LAG/img_04741.jpg,383,443,528,126
gs://fish_bucket/input/train/LAG/img_04734.jpg,390,361,710,57
gs://fish_bucket/input/train/LAG/img_04711.jpg,105,131,754,322
gs://fish_bucket/input/train/LAG/img_04678.jpg,377,415,528,118
gs://fish_bucket/input/train/LAG/img_04481.jpg,107,176,708,323
gs://fish_bucket/input/train/LAG/img_04435.jpg,112,171,750,289
gs://fish_bucket/input/train/LAG/img_04414.jpg,388,423,528,121
gs://fish_bucket/input/train/LAG/img_04352.jpg,148,183,680,350
gs://fish_bucket/input/train/LAG/img_04297.jpg,388,431,524,121
gs://fish_bucket/input/train/LAG/img_04279.jpg,317,392,604,169
gs://fish_bucket/input/train/LAG/img_04199.jpg,166,219,529,295
gs://fish_bucket/input/train/LAG/img_03940.jpg,145,158,688,352
gs://fish_bucket/input/train/LAG/img_03774.jpg,115,130,755,317
gs://fish_bucket/input/train/LAG/img_03771.jpg,318,361,660,175
gs://fish_bucket/input/train/LAG/img_03611.jpg,391,441,527,117
gs://fish_bucket/input/train/LAG/img_03232.jpg,161,97,826,295
gs://fish_bucket/input/train/LAG/img_03052.jpg,353,400,607,166
gs://fish_bucket/input/train/LAG/img_02758.jpg,385,434,532,123
gs://fish_bucket/input/train/LAG/img_02728.jpg,115,157,727,321
gs://fish_bucket/input/train/LAG/img_02694.jpg,380,367,537,38
gs://fish_bucket/input/train/LAG/img_02608.jpg,260,349,665,223
gs://fish_bucket/input/train/LAG/img_02533.jpg,155,171,463,363
gs://fish_bucket/input/train/LAG/img_02415.jpg,147,150,685,353
gs://fish_bucket/input/train/LAG/img_02349.jpg,111,129,748,320
gs://fish_bucket/input/train/LAG/img_02236.jpg,123,186,697,309
gs://fish_bucket/input/train/LAG/img_02186.jpg,147,173,834,301
gs://fish_bucket/input/train/LAG/img_02089.jpg,162,181,431,362
gs://fish_bucket/input/train/LAG/img_02042.jpg,388,373,703,61
gs://fish_bucket/input/train/LAG/img_01952.jpg,150,98,687,349
gs://fish_bucket/input/train/LAG/img_01766.jpg,380,449,524,127
gs://fish_bucket/input/train/LAG/img_01644.jpg,167,118,688,340
gs://fish_bucket/input/train/LAG/img_01527.jpg,115,180,702,315
gs://fish_bucket/input/train/LAG/img_01512.jpg,322,388,595,170
gs://fish_bucket/input/train/LAG/img_01457.jpg,330,366,708,124
gs://fish_bucket/input/train/LAG/img_01221.jpg,396,450,527,118
gs://fish_bucket/input/train/LAG/img_01037.jpg,112,185,699,319
gs://fish_bucket/input/train/LAG/img_00784.jpg,333,384,612,175
gs://fish_bucket/input/train/LAG/img_00657.jpg,119,181,827,335
gs://fish_bucket/input/train/LAG/img_00176.jpg,115,180,707,316
gs://fish_bucket/input/train/LAG/img_00091.jpg,390,444,528,121
gs://fish_bucket/input/train/OTHER/img_07923.jpg,113,108,634,378
gs://fish_bucket/input/train/OTHER/img_07922.jpg,87,221,360,427
gs://fish_bucket/input/train/OTHER/img_07916.jpg,179,491,507,182
gs://fish_bucket/input/train/OTHER/img_07864.jpg,181,410,328,335
gs://fish_bucket/input/train/OTHER/img_07840.jpg,166,495,506,198
gs://fish_bucket/input/train/OTHER/img_07839.jpg,234,94,791,591
gs://fish_bucket/input/train/OTHER/img_07806.jpg,246,505,724,338
gs://fish_bucket/input/train/OTHER/img_07779.jpg,125,351,320,51
gs://fish_bucket/input/train/OTHER/img_07770.jpg,158,72,448,355
gs://fish_bucket/input/train/OTHER/img_07751.jpg,220,118,552,396
gs://fish_bucket/input/train/OTHER/img_07743.jpg,147,135,804,283
gs://fish_bucket/input/train/OTHER/img_07729.jpg,264,94,758,264
gs://fish_bucket/input/train/OTHER/img_07627.jpg,79,295,436,489
gs://fish_bucket/input/train/OTHER/img_07570.jpg,79,135,427,410
gs://fish_bucket/input/train/OTHER/img_07547.jpg,84,130,412,405
gs://fish_bucket/input/train/OTHER/img_07546.jpg,43,182,415,484
gs://fish_bucket/input/train/OTHER/img_07536.jpg,157,255,725,331
gs://fish_bucket/input/train/OTHER/img_07503.jpg,141,124,805,284
gs://fish_bucket/input/train/OTHER/img_07483.jpg,132,108,629,357
gs://fish_bucket/input/train/OTHER/img_07457.jpg,243,511,725,341
gs://fish_bucket/input/train/OTHER/img_07451.jpg,51,178,416,485
gs://fish_bucket/input/train/OTHER/img_07415.jpg,146,125,803,286
gs://fish_bucket/input/train/OTHER/img_07405.jpg,105,88,751,334
gs://fish_bucket/input/train/OTHER/img_07399.jpg,247,512,721,337
gs://fish_bucket/input/train/OTHER/img_07365.jpg,89,123,504,424
gs://fish_bucket/input/train/OTHER/img_07359.jpg,40,155,435,485
gs://fish_bucket/input/train/OTHER/img_07305.jpg,103,88,753,337
gs://fish_bucket/input/train/OTHER/img_07279.jpg,105,98,747,335
gs://fish_bucket/input/train/OTHER/img_07266.jpg,45,175,421,482
gs://fish_bucket/input/train/OTHER/img_07254.jpg,171,475,532,186
gs://fish_bucket/input/train/OTHER/img_07227.jpg,171,421,326,335
gs://fish_bucket/input/train/OTHER/img_07220.jpg,156,397,712,187
gs://fish_bucket/input/train/OTHER/img_07139.jpg,167,58,424,359
gs://fish_bucket/input/train/OTHER/img_07077.jpg,69,134,483,416
